-51.75,26.25,-27.3,9.05,-0.22,3.85
-51.75,26.25,-27.3,9.08,-0.27,3.8
-51.6,26.4,-27.6,8.99,-0.22,3.82
-51.6,26.4,-27.6,9.08,-0.25,3.82
-51.6,26.4,-27.6,9.01,-0.23,3.83
-51.6,26.4,-27.6,9.05,-0.27,3.85
-51.6,26.4,-27.6,9.12,-0.26,3.81
-51.15,27.45,-25.8,9.06,-0.23,3.81
-51.15,27.45,-25.8,9.03,-0.22,3.82
-51,28.5,-27,9,-0.26,3.79
-51,28.5,-27,9.05,-0.28,3.81
-50.7,27,-27.3,9.03,-0.26,3.8
-50.7,27,-27.3,9.05,-0.26,3.77
-50.4,25.2,-27.9,9.04,-0.28,3.81
-50.4,25.2,-27.9,9,-0.23,3.77
-50.4,27.15,-26.85,9.08,-0.25,3.86
-50.4,27.15,-26.85,9.03,-0.28,3.81
-51.15,27.15,-26.1,9.02,-0.3,3.83
-51.15,27.15,-26.1,9.02,-0.26,3.81
-51.15,27.15,-26.1,9.08,-0.24,3.85
-51.15,27.15,-26.1,9.01,-0.31,3.84
-52.05,26.55,-27.75,9.05,-0.26,3.84
-52.05,26.55,-27.75,9.02,-0.28,3.81
-50.85,27.15,-26.85,9.05,-0.18,3.81
-50.85,27.15,-26.85,9.03,-0.23,3.83
-50.85,27.15,-26.85,9.05,-0.25,3.79
-50.7,28.5,-26.7,9.01,-0.27,3.79
-50.7,28.5,-26.7,9,-0.26,3.82
-51.3,26.55,-25.95,9.06,-0.3,3.8
-51.3,26.55,-25.95,8.99,-0.3,3.84
-50.7,27,-26.25,9,-0.26,3.79
-50.7,27,-26.25,9.05,-0.28,3.81
-51.3,27,-27,9.02,-0.23,3.84
-51.3,27,-27,9.07,-0.28,3.79
-51.3,27,-27,9.06,-0.25,3.81
-51.3,27,-27,9.09,-0.24,3.85
-51.75,26.25,-26.7,9.07,-0.28,3.79
-51.75,26.25,-26.7,8.99,-0.27,3.83
-52.5,26.25,-27,9.09,-0.24,3.78
-52.5,26.25,-27,9.01,-0.24,3.81
-52.5,26.25,-27,9.04,-0.25,3.78
-51.9,26.7,-26.85,9.04,-0.28,3.83
-51.9,26.7,-26.85,9.05,-0.24,3.8
-50.85,26.7,-27.15,9.05,-0.26,3.78
-50.85,26.7,-27.15,8.99,-0.28,3.84
-52.65,25.65,-27.9,9.02,-0.29,3.81
-52.65,25.65,-27.9,9.05,-0.26,3.79
-51.3,27,-26.7,9.02,-0.25,3.79
-51.3,27,-26.7,9,-0.21,3.76
-51.3,27,-26.7,8.99,-0.23,3.82
-51.3,27,-26.7,9.05,-0.27,3.83
-52.2,25.95,-26.1,9.01,-0.27,3.82
-52.2,25.95,-26.1,9.06,-0.28,3.83
-52.2,25.95,-26.85,8.99,-0.27,3.89
-52.2,25.95,-26.85,9.04,-0.24,3.84
-52.2,27.45,-26.1,9.06,-0.24,3.78
-52.2,27.45,-26.1,9.08,-0.25,3.81
-52.2,27.45,-26.1,9.01,-0.23,3.83
-50.25,27,-26.7,9.02,-0.29,3.79
-50.25,27,-26.7,9.06,-0.29,3.76
-50.25,27,-26.7,9,-0.24,3.83
-50.25,27,-26.7,9.1,-0.3,3.82
-52.8,27.75,-26.7,9.01,-0.28,3.81
-52.8,27.75,-26.7,8.99,-0.24,3.78
-52.8,27.75,-26.7,9.03,-0.23,3.82
-52.8,27.75,-26.7,9.03,-0.27,3.82
-51.3,27.3,-27.75,9.02,-0.22,3.82
-51.3,27.3,-27.75,9.03,-0.29,3.79
-51.3,25.8,-26.7,9.05,-0.3,3.87
-51.3,25.8,-26.7,9.03,-0.28,3.82
-51,27.75,-26.7,8.99,-0.27,3.84
-51,27.75,-26.7,9.03,-0.23,3.79
-51,27.75,-26.7,9.04,-0.21,3.83
-50.85,27.15,-27.6,9.02,-0.29,3.84
-50.85,27.15,-27.6,8.99,-0.25,3.8
-51.75,28.05,-26.25,9.04,-0.25,3.82
-51.75,28.05,-26.25,9,-0.28,3.78
-49.8,27.45,-27.6,9.05,-0.26,3.82
-49.8,27.45,-27.6,9.06,-0.25,3.83
-49.8,27.45,-27.6,9.05,-0.24,3.8
-49.8,27.45,-27.6,9.07,-0.27,3.78
-51.75,28.05,-27.3,9.04,-0.25,3.77
-51.75,28.05,-27.3,9.02,-0.27,3.78
-51.15,26.4,-27.15,9.04,-0.28,3.78
-51.15,26.4,-27.15,9,-0.26,3.76
-52.2,27.9,-26.4,9.05,-0.32,3.8
-52.2,27.9,-26.4,9.03,-0.24,3.83
-51.3,26.55,-27.75,9.05,-0.24,3.86
-51.3,26.55,-27.75,9.04,-0.26,3.79
-51.3,26.55,-27.75,9.04,-0.26,3.85
-51.3,26.55,-27.75,9.05,-0.25,3.85
-51.3,26.55,-27.75,9.02,-0.28,3.85
-50.85,25.95,-26.85,9.04,-0.27,3.83
-50.85,25.95,-26.85,9.09,-0.28,3.81
-50.85,25.95,-26.85,9.02,-0.26,3.84
-50.85,25.95,-26.85,9.03,-0.23,3.83
-51,26.25,-25.65,9.08,-0.24,3.81
-51,26.25,-25.65,8.99,-0.29,3.8
-51.6,27.45,-26.85,9,-0.28,3.82
-51.6,27.45,-26.85,9.04,-0.24,3.79
-51.6,25.95,-26.4,8.98,-0.26,3.84
-51.6,25.95,-26.4,9.02,-0.26,3.76
-51.6,27.15,-25.35,9.02,-0.3,3.82
-51.6,27.15,-25.35,9.02,-0.27,3.82
-51.6,27.15,-25.35,9.03,-0.26,3.85
-51.6,27.15,-25.35,9.04,-0.28,3.82
-51.6,27.15,-25.35,8.98,-0.27,3.75
-50.7,26.55,-26.7,9.08,-0.24,3.79
-50.7,26.55,-26.7,9.02,-0.25,3.82
-50.7,26.55,-26.7,9.05,-0.26,3.8
-50.7,26.55,-26.7,9.03,-0.24,3.8
-51.15,25.95,-26.1,9.05,-0.31,3.82
-51.15,25.95,-26.1,9.03,-0.27,3.77
-51.75,26.25,-26.25,8.98,-0.25,3.79
-51.75,26.25,-26.25,9.05,-0.3,3.81
-51.3,26.55,-27,9.01,-0.23,3.83
-51.3,26.55,-27,9,-0.23,3.81
-51,27.3,-27.3,9.05,-0.23,3.84
-51,27.3,-27.3,9.02,-0.27,3.81
-51,27.3,-27.3,9.01,-0.25,3.81
-51,27.3,-27.3,9.03,-0.28,3.78
-51.9,27.45,-27.15,9.04,-0.27,3.82
-51.9,27.45,-27.15,9.04,-0.28,3.8
-51.9,27.45,-27.15,9.06,-0.28,3.8
-50.4,27.9,-27.6,9.02,-0.27,3.82
-50.4,27.9,-27.6,8.96,-0.24,3.78
-51.3,27.3,-27.3,9.04,-0.24,3.82
-51.3,27.3,-27.3,9,-0.26,3.79
-50.4,28.2,-27.6,9.05,-0.27,3.81
-50.4,28.2,-27.6,9.04,-0.32,3.81
-50.4,28.2,-27.6,9.05,-0.32,3.78
-50.4,28.2,-27.6,8.98,-0.27,3.83
-51.6,25.95,-27.15,9.02,-0.3,3.79
-51.6,25.95,-27.15,9,-0.25,3.82
-51.6,25.95,-27.15,9.03,-0.28,3.8
-51.6,25.95,-27.15,9.02,-0.28,3.81
-51.3,25.8,-27,9,-0.22,3.78
-51.3,25.8,-27,9.05,-0.26,3.78
-51.3,25.8,-27,9.07,-0.26,3.82
-50.7,27.3,-27,9.02,-0.24,3.77
-50.7,27.3,-27,9.04,-0.28,3.82
-51.9,25.95,-27.15,9.05,-0.29,3.81
-51.9,25.95,-27.15,9.04,-0.25,3.79
-50.85,27.45,-26.1,9.01,-0.26,3.77
-50.85,27.45,-26.1,9.06,-0.26,3.78
-50.85,27.45,-26.1,8.99,-0.25,3.77
-50.85,27.45,-26.1,9.01,-0.27,3.78
-49.95,27.75,-26.7,9.02,-0.3,3.87
-49.95,27.75,-26.7,8.96,-0.27,3.81
-52.5,26.25,-27.75,9.03,-0.27,3.85
-52.5,26.25,-27.75,9.04,-0.27,3.79
-50.85,25.95,-27.6,9.03,-0.27,3.81
-50.85,25.95,-27.6,9.03,-0.26,3.81
-50.85,25.95,-27.6,9.08,-0.26,3.81
-52.8,26.55,-27,9.02,-0.31,3.77
-52.8,26.55,-27,9.03,-0.24,3.76
-51.15,27.45,-26.4,9.04,-0.22,3.82
-51.15,27.45,-26.4,9.04,-0.31,3.79
-50.85,27.15,-26.1,9.06,-0.24,3.86
-50.85,27.15,-26.1,9.06,-0.21,3.81
-50.85,27.15,-26.1,9.05,-0.28,3.83
-50.85,27.15,-26.1,9.04,-0.29,3.8
-50.1,27.45,-26.4,8.99,-0.29,3.82
-50.1,27.45,-26.4,9.07,-0.29,3.82
-50.1,26.7,-26.85,9.02,-0.17,3.84
-50.1,26.7,-26.85,9.04,-0.22,3.86
-51.75,25.8,-26.25,9.05,-0.22,3.82
-51.75,25.8,-26.25,9.01,-0.23,3.76
-51.75,26.55,-25.95,9,-0.28,3.85
-51.75,26.55,-25.95,9.03,-0.23,3.81
-51.75,26.55,-25.95,9.01,-0.25,3.83
-51.75,26.55,-25.95,9.01,-0.22,3.79
-51.75,26.55,-25.95,9.01,-0.26,3.76
-50.25,26.55,-27,9.02,-0.29,3.77
-50.25,26.55,-27,9.1,-0.35,3.79
-50.25,26.55,-27,9.09,-0.34,3.77
-50.25,26.55,-27,9.02,-0.24,3.82
-51.9,26.7,-27.15,9.03,-0.19,3.83
-51.9,26.7,-27.15,9.02,-0.3,3.77
-51.6,27.15,-27.15,9.06,-0.27,3.85
-51.6,27.15,-27.15,9.01,-0.26,3.78
-51.15,28.2,-26.4,9.05,-0.27,3.77
-51.15,28.2,-26.4,8.97,-0.24,3.8
-49.8,27.15,-27.6,9.08,-0.24,3.82
-49.8,27.15,-27.6,9.03,-0.27,3.82
-49.8,27.15,-27.6,9.02,-0.28,3.83
-49.8,27.15,-27.6,9.03,-0.24,3.85
-50.4,25.65,-27.15,9.06,-0.27,3.85
-50.4,25.65,-27.15,9.06,-0.3,3.78
-50.4,25.65,-27.15,9.04,-0.25,3.81
-51.3,27,-27,9.01,-0.29,3.75
-51.3,27,-27,9.02,-0.28,3.76
-51,28.05,-27.3,9.04,-0.27,3.76
-51,28.05,-27.3,9.05,-0.27,3.87
-50.25,27,-26.25,9.04,-0.23,3.81
-50.25,27,-26.25,9.05,-0.24,3.8
-50.25,27,-26.25,9.01,-0.3,3.78
-50.25,27,-26.25,9.06,-0.21,3.79
-52.65,27.45,-26.4,9.02,-0.26,3.86
-52.65,27.45,-26.4,9.04,-0.27,3.83
-52.65,27.45,-26.4,9.03,-0.25,3.85
-52.65,27.45,-26.4,9.02,-0.22,3.82
-51.6,26.7,-25.8,8.99,-0.25,3.82
-51.6,26.7,-25.8,9.01,-0.29,3.79
-51.6,26.7,-25.8,9.05,-0.28,3.8
-50.4,26.7,-26.4,9.05,-0.26,3.81
-50.4,26.7,-26.4,9.02,-0.24,3.85
-51.75,27.75,-26.7,8.99,-0.27,3.82
-51.75,27.75,-26.7,9.06,-0.29,3.82
-50.85,26.7,-26.1,9,-0.26,3.81
-50.85,26.7,-26.1,9.07,-0.25,3.83
-50.85,26.7,-26.1,9.1,-0.23,3.78
-50.85,26.7,-26.1,9.04,-0.28,3.77
-51.15,26.7,-26.1,9.03,-0.24,3.86
-51.15,26.7,-26.1,9.04,-0.26,3.83
-51.9,26.7,-26.85,9.01,-0.28,3.82
-51.9,26.7,-26.85,9.04,-0.24,3.79
-49.95,27,-25.95,9.05,-0.26,3.78
-49.95,27,-25.95,9.05,-0.3,3.78
-51.15,27.15,-26.4,9.05,-0.27,3.8
-51.15,27.15,-26.4,9.03,-0.25,3.79
-51.75,28.05,-26.25,9.04,-0.29,3.79
-51.75,28.05,-26.25,9.05,-0.22,3.78
-51.75,28.05,-26.25,9,-0.24,3.79
-50.85,27.15,-27.6,9.03,-0.23,3.76
-50.85,27.15,-27.6,9.09,-0.25,3.79
-50.85,27.15,-27.6,9.02,-0.29,3.81
-50.85,27.15,-27.6,9.04,-0.28,3.79
-50.85,27.45,-26.4,9.03,-0.25,3.83
-50.85,27.45,-26.4,9.05,-0.31,3.8
-52.05,27.3,-26.7,9.01,-0.28,3.79
-52.05,27.3,-26.7,9.01,-0.25,3.84
-51.9,26.7,-26.4,9.08,-0.21,3.8
-51.9,26.7,-26.4,9.08,-0.26,3.79
-50.7,27.3,-26.7,9.01,-0.25,3.83
-50.7,27.3,-26.7,9.06,-0.32,3.8
-50.7,27.3,-26.7,9.04,-0.28,3.79
-50.7,27.3,-26.7,9.05,-0.28,3.81
-50.7,27.3,-26.7,9.04,-0.25,3.82
-50.1,27.15,-26.1,9.03,-0.23,3.82
-50.1,27.15,-26.1,9.02,-0.31,3.8
-50.1,27.15,-26.1,9.05,-0.24,3.78
-50.1,27.15,-26.1,9.05,-0.27,3.78
-51.15,26.7,-27.15,8.98,-0.27,3.82
-51.15,26.7,-27.15,9.01,-0.24,3.78
-51,26.25,-26.25,9.03,-0.27,3.83
-51,26.25,-26.25,9.04,-0.23,3.8
-50.7,27,-27,9.04,-0.24,3.81
-50.7,27,-27,9.03,-0.27,3.84
-50.85,25.65,-26.4,9.02,-0.25,3.83
-50.85,25.65,-26.4,9.01,-0.26,3.8
-50.85,25.65,-26.4,9.05,-0.29,3.81
-50.85,25.65,-26.4,9.04,-0.34,3.8
-50.85,25.65,-26.4,8.99,-0.24,3.86
-51.15,26.7,-27.15,9.01,-0.24,3.8
-51.15,26.7,-27.15,8.98,-0.23,3.83
-51.3,26.55,-27.75,9.06,-0.31,3.79
-51.3,26.55,-27.75,9.03,-0.3,3.8
-51.15,27.9,-27.15,9.05,-0.24,3.8
-51.15,27.9,-27.15,9.1,-0.26,3.83
-51,27.3,-27,9.07,-0.28,3.83
-51,27.3,-27,8.99,-0.28,3.78
-51.15,27.45,-26.1,9.07,-0.25,3.81
-51.15,27.45,-26.1,9.07,-0.26,3.84
-50.4,26.4,-26.4,9.01,-0.31,3.84
-50.4,26.4,-26.4,9.05,-0.28,3.82
-50.4,26.4,-26.4,9.05,-0.27,3.86
-50.4,26.4,-26.4,9.08,-0.3,3.8
-51,27.3,-25.65,9,-0.26,3.8
-51,27.3,-25.65,9.03,-0.24,3.82
-51,27.3,-25.65,9.02,-0.25,3.78
-51.15,28.2,-27.6,9,-0.3,3.81
-51.15,28.2,-27.6,9.05,-0.27,3.81
-51.6,24.9,-25.8,9.05,-0.27,3.85
-51.6,24.9,-25.8,9.05,-0.29,3.76
-51,26.55,-25.65,9.07,-0.26,3.8
-51,26.55,-25.65,9.03,-0.24,3.86
-51,26.55,-25.65,9.02,-0.26,3.85
-51,26.55,-25.65,9,-0.24,3.82
-50.25,26.55,-27.75,9.01,-0.25,3.85
-50.25,26.55,-27.75,9.02,-0.23,3.81
-50.25,26.55,-27.75,9,-0.29,3.86
-50.25,26.55,-27.75,9.06,-0.28,3.82
-51.6,27.45,-27.6,9.05,-0.32,3.78
-51.6,27.45,-27.6,9.03,-0.26,3.81
-51.15,25.95,-26.85,9.08,-0.23,3.82
-51.15,25.95,-26.85,9.01,-0.25,3.82
-51.15,25.95,-26.85,9.03,-0.23,3.85
-52.2,26.7,-26.1,9.06,-0.31,3.83
-52.2,26.7,-26.1,8.98,-0.26,3.82
-50.85,26.4,-26.4,9.02,-0.26,3.8
-50.85,26.4,-26.4,9.06,-0.27,3.82
-50.85,26.4,-26.4,9.03,-0.23,3.8
-50.85,26.4,-26.4,9.01,-0.27,3.77
-52.5,26.55,-26.7,9.02,-0.29,3.81
-52.5,26.55,-26.7,9.09,-0.23,3.78
-51.9,26.7,-26.85,9.07,-0.26,3.81
-51.9,26.7,-26.85,8.97,-0.23,3.84
-51.3,27,-26.25,9.02,-0.28,3.87
-51.3,27,-26.25,9.05,-0.24,3.78
-51.3,27,-27.3,9.04,-0.19,3.78
-51.3,27,-27.3,9.02,-0.24,3.78
-51.3,27,-27.3,9.09,-0.27,3.81
-51.3,27,-27.3,9.02,-0.23,3.84
-51.3,27,-27.3,9,-0.29,3.78
-50.85,27.45,-27.15,9.03,-0.27,3.81
-50.85,27.45,-27.15,9.02,-0.26,3.8
-51,26.55,-27,9.02,-0.25,3.83
-51,26.55,-27,9.05,-0.33,3.85
-50.1,27.15,-27.15,9.04,-0.19,3.83
-50.1,27.15,-27.15,9.08,-0.24,3.78
-51.6,26.7,-27.6,8.99,-0.23,3.82
-51.6,26.7,-27.6,9.03,-0.24,3.82
-51.15,26.7,-26.85,8.98,-0.29,3.84
-51.15,26.7,-26.85,9.03,-0.3,3.75
-51.6,26.4,-27.6,9.03,-0.26,3.76
-51.6,26.4,-27.6,8.96,-0.22,3.81
-51.6,26.4,-27.6,9.03,-0.21,3.83
-51.6,26.4,-27.6,9.01,-0.27,3.81
-51.6,26.4,-27.6,9.04,-0.24,3.77
-51.15,27.15,-26.85,9.03,-0.25,3.86
-51.15,27.15,-26.85,9.02,-0.25,3.87
-49.95,26.55,-27.3,8.99,-0.27,3.82
-49.95,26.55,-27.3,9.02,-0.22,3.76
-51.15,27.45,-26.1,9.05,-0.21,3.82
-51.15,27.45,-26.1,8.98,-0.28,3.83
-52.05,28.05,-26.25,9.01,-0.25,3.83
-52.05,28.05,-26.25,9.01,-0.25,3.84
-52.05,28.05,-26.25,9.05,-0.24,3.88
-52.05,28.05,-26.25,9.07,-0.28,3.83
-50.1,26.7,-27.15,9.02,-0.26,3.83
-50.1,26.7,-27.15,9,-0.28,3.82
-51.9,26.7,-26.1,9.05,-0.23,3.82
-51.9,26.7,-26.1,9.04,-0.23,3.8
-51.9,26.7,-26.1,9.01,-0.27,3.81
-51.3,27,-26.7,9.03,-0.25,3.82
-51.3,27,-26.7,9.02,-0.26,3.87
-51.9,26.7,-25.35,9.03,-0.22,3.83
-51.9,26.7,-25.35,9,-0.28,3.84
-51.9,26.7,-25.35,9,-0.29,3.84
-51.9,26.7,-25.35,9.04,-0.23,3.84
-51.75,26.55,-27,9.09,-0.25,3.82
-51.75,26.55,-27,9.02,-0.23,3.8
-51.75,26.55,-27,9.03,-0.24,3.8
-51.75,26.55,-27,9.06,-0.29,3.81
-51.9,27.15,-26.4,9.01,-0.23,3.81
-51.9,27.15,-26.4,9.05,-0.27,3.88
-51.6,27.9,-27.15,9.01,-0.28,3.82
-51.6,27.9,-27.15,9,-0.27,3.84
-50.4,26.4,-26.85,9.05,-0.21,3.82
-50.4,26.4,-26.85,9.02,-0.3,3.83
-50.4,27.45,-26.85,9.05,-0.31,3.8
-50.4,27.45,-26.85,9.05,-0.21,3.82
-50.4,27.45,-26.85,9.05,-0.26,3.82
-50.4,27.45,-26.85,8.99,-0.27,3.78
-50.4,27.45,-26.85,9.06,-0.29,3.8
-50.4,26.7,-26.1,8.97,-0.23,3.84
-50.4,26.7,-26.1,9.04,-0.24,3.82
-50.7,27.75,-27.3,9.04,-0.29,3.82
-50.7,27.75,-27.3,9.02,-0.28,3.84
-52.2,25.95,-27.6,9.04,-0.29,3.82
-52.2,25.95,-27.6,9,-0.26,3.8
-50.7,25.8,-28.05,9.02,-0.23,3.82
-50.7,25.8,-28.05,8.98,-0.23,3.84
-52.8,26.55,-27.75,9,-0.29,3.82
-52.8,26.55,-27.75,9,-0.26,3.84
-51.75,27.75,-27.75,9.07,-0.2,3.85
-51.75,27.75,-27.75,9.03,-0.26,3.78
-51.75,27.75,-27.75,9.05,-0.22,3.81
-51.75,27.75,-27.75,9.1,-0.26,3.83
-51.75,27.75,-27.75,9.01,-0.28,3.86
-50.25,25.5,-25.2,9.03,-0.28,3.83
-50.25,25.5,-25.2,9.03,-0.28,3.81
-51.9,28.95,-27.6,9.05,-0.22,3.84
-51.9,28.95,-27.6,9.03,-0.24,3.85
-51,26.25,-27,9.06,-0.3,3.86
-51,26.25,-27,9.03,-0.23,3.8
-51.75,27,-27,9.05,-0.23,3.81
-51.75,27,-27,9.06,-0.27,3.82
-51.75,27,-27,9.02,-0.27,3.82
-51.75,27,-27,9.05,-0.28,3.83
-50.4,27.15,-26.4,9.04,-0.24,3.83
-50.4,27.15,-26.4,9.02,-0.24,3.78
-51,28.8,-27.3,9.1,-0.29,3.85
-51,28.8,-27.3,9.03,-0.29,3.83
-51,28.8,-27.3,9.03,-0.28,3.74
-51.75,26.55,-26.7,9.06,-0.2,3.85
-51.75,26.55,-26.7,9.03,-0.23,3.82
-51.3,27,-27,9.01,-0.23,3.79
-51.3,27,-27,9.05,-0.19,3.78
-50.25,26.25,-25.95,9.04,-0.28,3.8
-50.25,26.25,-25.95,9.05,-0.22,3.84
-50.4,26.4,-26.4,8.99,-0.26,3.84
-50.4,26.4,-26.4,9.04,-0.31,3.87
-50.4,26.4,-26.4,9.05,-0.27,3.81
-50.4,26.4,-26.4,9.02,-0.23,3.8
-50.25,27.3,-26.25,9.08,-0.29,3.84
-50.25,27.3,-26.25,9.09,-0.26,3.78
-50.1,27.15,-27.15,9.07,-0.23,3.81
-50.1,27.15,-27.15,8.97,-0.23,3.82
-51.3,27,-25.65,9.04,-0.2,3.88
-51.3,27,-25.65,8.99,-0.29,3.84
-51.3,27,-25.65,9,-0.22,3.79
-50.4,26.7,-27.6,9.02,-0.26,3.87
-50.4,26.7,-27.6,9.05,-0.27,3.83
-50.4,26.7,-27.6,9.07,-0.26,3.79
-50.4,26.7,-27.6,9.04,-0.23,3.76
-51,26.25,-26.25,9.05,-0.27,3.82
-51,26.25,-26.25,9.02,-0.22,3.82
-51,26.25,-26.25,9.05,-0.24,3.82
-51,26.25,-26.25,9,-0.2,3.8
-51.75,26.55,-27,9.05,-0.26,3.82
-51.75,26.55,-27,9.04,-0.3,3.78
-50.7,27.75,-27,9.02,-0.24,3.84
-50.7,27.75,-27,9.05,-0.25,3.85
-51,26.55,-27.75,9.03,-0.27,3.82
-51,26.55,-27.75,9.04,-0.3,3.84
-51.3,26.55,-27.75,9.07,-0.28,3.85
-51.3,26.55,-27.75,9.07,-0.3,3.81
-51.3,26.55,-27.75,9.07,-0.29,3.82
-51.3,26.55,-27.75,9,-0.2,3.83
-51.3,26.55,-27.75,8.98,-0.25,3.8
-51.3,27,-27,9.02,-0.3,3.81
-51.3,27,-27,9.02,-0.29,3.82
-51.6,27.15,-26.4,9.07,-0.28,3.84
-51.6,27.15,-26.4,9.06,-0.29,3.84
-50.25,27,-27,9.04,-0.27,3.81
-50.25,27,-27,9.04,-0.21,3.86
-50.85,26.4,-27.15,9.01,-0.31,3.84
-50.85,26.4,-27.15,9.06,-0.23,3.86
-50.85,26.4,-27.15,9.04,-0.3,3.78
-50.85,26.4,-27.15,8.99,-0.24,3.8
-49.5,26.25,-27,9.04,-0.23,3.84
-49.5,26.25,-27,9.01,-0.29,3.86
-49.5,26.25,-27,8.96,-0.3,3.85
-49.5,26.25,-27,9.05,-0.28,3.85
-51,26.25,-26.25,9.05,-0.33,3.83
-51,26.25,-26.25,9.03,-0.26,3.83
-51,26.25,-26.25,9.06,-0.32,3.87
-51.3,26.55,-27.3,9.04,-0.2,3.8
-51.3,26.55,-27.3,9.03,-0.28,3.82
-51.15,27.45,-26.85,9.01,-0.27,3.85
-51.15,27.45,-26.85,9.03,-0.26,3.85
-51,26.55,-26.25,9.03,-0.24,3.85
-51,26.55,-26.25,9.02,-0.25,3.81
-51,26.55,-26.25,9.09,-0.26,3.79
-51,26.55,-26.25,9.01,-0.28,3.83
-52.05,26.55,-27,8.99,-0.25,3.87
-52.05,26.55,-27,9.04,-0.31,3.85
-52.05,26.55,-27,9,-0.26,3.84
-52.05,26.55,-27,9.04,-0.26,3.81
-51.75,26.25,-27,9.08,-0.25,3.81
-51.75,26.25,-27,9.05,-0.3,3.81
-51.15,26.7,-27.15,9.05,-0.31,3.81
-51.15,26.7,-27.15,9.07,-0.27,3.81
-51.15,26.7,-27.15,9.04,-0.25,3.81
-51.6,26.7,-26.1,9.05,-0.26,3.81
-51.6,26.7,-26.1,9.09,-0.24,3.82
-51.15,27.45,-27.6,9.01,-0.27,3.81
-51.15,27.45,-27.6,9.04,-0.26,3.77
-51.15,27.45,-27.6,9.04,-0.3,3.82
-51.15,27.45,-27.6,8.99,-0.3,3.79
-51.6,26.4,-25.8,9.05,-0.24,3.81
-51.6,26.4,-25.8,8.98,-0.25,3.85
-51.75,26.55,-26.25,9.01,-0.26,3.82
-51.75,26.55,-26.25,9.05,-0.26,3.83
-51.6,25.65,-26.1,9.01,-0.27,3.87
-51.6,25.65,-26.1,9.01,-0.25,3.84
-50.7,27.3,-26.25,9.03,-0.24,3.84
-50.7,27.3,-26.25,9.08,-0.26,3.83
-51.75,28.05,-27.3,9.01,-0.25,3.76
-51.75,28.05,-27.3,9.03,-0.27,3.8
-51.3,27.3,-25.95,9.02,-0.25,3.85
-51.3,27.3,-25.95,9.07,-0.25,3.8
-51.3,27.3,-25.95,8.97,-0.32,3.79
-51.3,27.3,-25.95,9.05,-0.24,3.83
-51.3,27.3,-25.95,9.03,-0.23,3.84
-51.6,26.7,-27.15,9.05,-0.25,3.81
-51.6,26.7,-27.15,9.05,-0.28,3.79
-51.15,26.7,-26.1,9.08,-0.17,3.81
-51.15,26.7,-26.1,9.04,-0.23,3.81
-51.6,25.65,-26.1,9.04,-0.25,3.83
-51.6,25.65,-26.1,9.04,-0.19,3.82
-50.85,27.45,-26.4,9.05,-0.23,3.85
-50.85,27.45,-26.4,9.01,-0.29,3.81
-50.4,27.15,-25.8,9,-0.25,3.78
-50.4,27.15,-25.8,9.09,-0.26,3.78
-51,26.25,-26.25,9.03,-0.25,3.86
-51,26.25,-26.25,9.03,-0.25,3.8
-51,26.25,-26.25,9.01,-0.24,3.79
-51,26.25,-26.25,9.02,-0.26,3.8
-51,26.25,-26.25,9.06,-0.28,3.81
-51.75,27.75,-25.95,9.05,-0.25,3.81
-51.75,27.75,-25.95,9,-0.27,3.79
-51.75,26.55,-25.95,9.01,-0.26,3.81
-51.75,26.55,-25.95,9.02,-0.29,3.83
-51,26.25,-25.2,8.99,-0.28,3.88
-51,26.25,-25.2,9,-0.27,3.8
-50.1,25.95,-26.4,9.02,-0.26,3.86
-50.1,25.95,-26.4,9.03,-0.22,3.85
-51.15,27.15,-26.85,8.99,-0.2,3.82
-51.15,27.15,-26.85,9.05,-0.29,3.83
-51,26.55,-27.75,9.02,-0.26,3.86
-51,26.55,-27.75,8.99,-0.29,3.78
-51,26.55,-27.75,9.06,-0.21,3.81
-51,26.55,-27.75,9,-0.28,3.84
-50.85,26.4,-26.85,9.11,-0.24,3.82
-50.85,26.4,-26.85,9.06,-0.27,3.85
-50.85,26.4,-26.85,9.03,-0.24,3.85
-50.85,26.4,-26.4,9.05,-0.2,3.85
-50.85,26.4,-26.4,9.02,-0.27,3.83
-51.6,27.45,-26.85,9.03,-0.29,3.85
-51.6,27.45,-26.85,9.07,-0.27,3.78
-50.25,26.55,-26.25,9.03,-0.3,3.85
-50.25,26.55,-26.25,9,-0.29,3.85
-50.85,26.4,-26.85,9.05,-0.24,3.84
-50.85,26.4,-26.85,9.01,-0.29,3.79
-50.85,27.9,-26.85,8.98,-0.26,3.85
-50.85,27.9,-26.85,9.07,-0.28,3.82
-50.85,27.9,-26.85,9.04,-0.26,3.84
-50.85,27.9,-26.85,9,-0.29,3.86
-51,26.55,-27,9.04,-0.27,3.82
-51,26.55,-27,9.05,-0.28,3.85
-52.05,27,-25.65,9.02,-0.27,3.77
-52.05,27,-25.65,9.02,-0.25,3.81
-50.85,27,-25.65,9.05,-0.3,3.82
-50.85,27.15,-26.85,9.02,-0.22,3.81
-50.85,27.15,-26.85,9.05,-0.3,3.83
-49.8,28.2,-25.8,9,-0.29,3.79
-49.8,28.2,-25.8,9.03,-0.24,3.85
-49.8,28.2,-25.8,9.01,-0.25,3.79
-49.8,28.2,-25.8,9.02,-0.26,3.83
-51,26.55,-27.3,9.07,-0.26,3.84
-51,26.55,-27.3,9.04,-0.27,3.82
